,X1,X2,Y
68,3.9596299850521675,1.5948054085973298,1
69,1.9855363772904178,1.2332042944591572,1
70,0.9776964072759127,1.6146760685571682,1
71,0.6770307519879242,1.54532614921466,1
72,4.5726822198483745,0.9657676830850646,1
73,1.9300750400293916,1.8657835276087642,1
74,3.750194808649084,0.8454838380626448,1
75,1.3254731647002056,0.4798780881081992,0
76,3.827744331801061,0.7815075936973208,1
77,1.6969494767290694,0.4502813610472516,0
78,3.0268070114770076,0.23186453884489122,0
79,2.7172809961033657,1.8839860286894687,1
80,2.3044606334289286,0.7208173456255149,0
81,0.4874883668936041,0.13182840691046604,0
82,1.6913980131386441,1.4567154161752045,1
83,2.377605161803575,0.8536755911482334,1
84,2.444234470484769,1.4819630468465732,0
85,5.246064052566813,0.6260053668658934,1
86,2.155559813194892,0.1670944550633211,0
87,5.077815495663547,1.9015200468164253,1
88,2.2488806255049965,0.9718025983868435,0
89,0.13203098635903143,0.7797884005023124,0
90,2.4907124938749385,0.3203597351023102,0
91,4.605502581978989,0.7026789257794865,0
92,3.7318017930263068,1.991233773510934,1
93,1.8935950340674288,1.5808001672842729,1
94,4.268993319009884,1.3558054360045997,0
95,3.3795212379920168,0.42235436602421395,0
96,0.7270522591206201,0.16175929529811306,0
97,3.913286488513261,0.36234591793956694,0
98,0.640916512702574,0.4874581478675668,0
99,5.653845642884002,1.1387609889841284,0
100,4.30290053921568,1.0704631947214018,1
101,3.640645526435519,1.400990471080986,1
102,1.4256310952888207,0.34922639269299105,0
103,0.49575824539366686,1.739306589045747,1
104,5.415312597920888,1.7406454779937872,1
105,3.928378677019755,1.4063766952730732,1
106,2.1244790710634773,0.8056607763113024,0
107,4.340534564575291,0.2563878795735999,0
108,5.051729895570101,1.4654509471992114,1
109,0.9416265670964343,1.196018304372711,0
110,0.20344773690128282,0.09074751759193855,0
111,3.449522281252847,0.3915800032887984,0
112,1.231299568967763,0.7874537365105438,1
113,2.623620840420643,1.2681091827187863,0
114,4.175578588922511,0.5621338193035941,0
115,3.2157342150081716,0.6484842089714629,1
116,1.5142725809675932,0.9775892765904859,0
117,5.072481504549199,1.660743612900062,1
118,2.256346277812942,1.503085795950064,1
119,4.840667927229024,1.6111669928667949,1
120,0.3339210823813299,1.9714905712906778,1
121,5.988757893254683,1.8631098521992806,1
122,1.1446348388053857,1.463830865502405,1
123,1.8886392680706356,1.089140880242533,1
124,3.176536645164009,1.6712439397532197,1
125,1.6008464682602739,1.452501022042407,1
126,4.879593125335468,0.40916291501879587,0
127,0.9612599577115797,1.6727824452810802,1
128,0.8570986244209782,1.7244441271252655,1
129,5.051623595035865,0.22690908300510215,0
130,2.1518367024645864,1.021970442774221,0
131,4.571323121380793,0.09005338792840045,0
132,2.983651590913475,1.0949287993413936,0
133,1.856210093930784,1.18204042802762,1
134,0.36460972878386166,0.46885387656602195,0
135,5.10400773679795,1.3494776706863758,1
136,3.548338631491927,0.9260530387198922,0
137,5.03266450678235,0.478607455534106,0
138,2.198276043636736,1.9994430225992028,1
139,3.5202868787368296,0.9404628263162227,0
140,0.21927818590937465,0.420254241105384,0
141,3.2487992685702487,1.8273114208072563,1
142,5.695226681839188,0.9045000280974691,0
143,4.7987400417024615,1.0930976958190106,0
144,0.22332500318075788,1.3330266671215987,0
145,1.80252285405389,0.7966579673324301,1
146,3.0786659873300954,0.2641061370172826,0
147,1.7928374868287562,0.7122578915707902,1
148,5.413335007974823,1.6222025476480348,1
149,2.5041078371865373,0.5086883475558135,0
150,4.291654046429407,1.6245157134886035,1
151,5.427867834455931,1.7816984511769294,1
152,3.528304345386106,0.022737548333821245,0
153,3.213335828585727,0.5701904500512822,0
154,0.7307208988343639,1.3215356402255043,0
155,5.778339907877501,1.0707000948627583,1
156,4.4294416933450265,0.3387489652280027,0
157,0.8606969187020597,1.5641302981129022,1
158,4.50068640826483,0.20800422898727033,0
159,3.4509009697995396,1.087746153374656,0
160,4.750125069951515,0.5782950167996606,0
161,4.720132378026819,1.9000126083134339,1
162,4.293081434086225,0.9611724057873983,1
163,3.1927742463432676,1.5885156757672914,1
164,0.29144049782898085,0.7172613589919425,0
165,1.8538280195041559,0.7184912398701206,1
166,4.411508221239022,1.7547429572679791,1
167,2.842037377510122,0.39978394845159415,0
168,0.8615225198699445,0.962517770888015,0
169,5.859891888661576,1.2740555784501477,1
170,1.7267003546577369,1.5928489567205704,1
171,3.7527765945587808,0.9033146433012005,1
172,3.6228506877678424,1.4555285199592234,1
173,3.5740764760601986,1.7691576131264848,1
174,5.3305124029937385,0.14015752162316164,0
175,3.6080749529494667,1.5084478018533563,1
176,3.914754321089201,1.9108673329792754,1
177,5.594004268807356,0.9000164898150638,0
178,4.850374940574879,0.9371109724036026,0
179,3.9997091167885896,1.692052217698733,1
180,0.6924188305123224,0.6941218163930247,0
181,4.551577200716431,0.9046529858278025,1
182,2.9883672024617627,0.18750419055531253,0
183,5.999578406281094,1.8607240415329416,1
184,5.631408496690352,1.9961453657893002,1
185,2.9652241050072004,1.6950194773669167,1
186,3.055523644158823,1.3606754657479188,1
187,2.444774680730818,1.6596739447235254,1
188,3.926401163523554,0.8961772535064527,1
189,4.6850864530809675,0.5702171566720293,0
190,0.3052581437047579,0.6290103206216051,0
191,1.7145337093206199,0.5582477018530636,1
192,2.8908474592905566,0.3557545532182933,0
193,4.0962315805217635,0.6879297548317433,0
194,2.4266171208167027,0.1455806455853148,0
195,5.933219290001733,0.4606010577483155,0
196,0.7738264600939153,0.1708567818211859,0
197,4.37168124021929,1.7956982613803485,1
198,3.6015635663062904,0.09960737741897185,0
199,1.0023472457940765,0.6248862414571061,0
200,3.290447656975183,1.617916984288668,1
201,2.850033317817422,0.8392060768022827,0
202,0.3834273919686664,0.2884397643795795,0
203,4.268898945342025,1.754427330589649,1
204,0.8687935812764609,1.9204322317347802,1
205,4.901905331475663,0.7233836682999915,0
206,2.6348410270886107,0.6204873699657818,0
207,3.5306870358043385,1.22195925111881,0
208,2.268535813539441,0.8897324839061014,0
209,1.7889139944751435,0.30583066426629446,0
210,3.721559490110239,1.2640709073780894,1
211,3.1920405288322264,1.0388452583833183,1
212,4.834171456904138,0.9899034472956949,0
213,1.5725745621044933,0.8266656310212199,0
214,0.8184930713782881,0.8101318566957689,0
215,2.3051620554927577,0.006546736002985387,0
216,3.979008630637095,1.4086145277341444,1
217,0.5669068346089656,1.7257687139655213,1
218,5.269955081159193,0.8179240255603679,1
219,3.0193204929444653,0.7751751646381322,0
220,3.600171110694402,0.3486082374676178,0
221,0.15191658727780055,1.3765085515596296,1
222,0.18957603425521574,0.7243458370240874,0
223,2.9939186839780167,0.4547550877794966,0
224,2.2418519389965708,1.126633380998678,0
225,2.5144129658007306,0.5462366027214596,0
226,0.05193918053016122,1.2300458207525007,1
227,4.345585618197134,0.44764198615206374,0
228,3.0657793245625933,0.6837204745359267,0
229,5.600789994858157,0.0643202709013233,0
230,3.561363528480471,1.6951882925098576,1
231,3.224164675234679,1.2563603110266042,1
232,2.418461567620943,1.1013935343257895,1
233,5.077229235186277,0.21987261235325906,0
234,4.349082263973495,0.04907340786022085,0
235,5.2720644847658145,1.1458053869686007,1
236,3.034950024276185,1.3947804943265982,1
237,5.9656541910570775,0.053824902296666366,0
238,0.6759351277297718,0.7684358390050183,0
239,1.9279244408185419,1.7416507140825124,1
240,5.26571823866878,1.5095706280813865,1
241,5.821071265162722,1.4514026308100458,1
242,1.0629481182402452,0.12151092530581131,0
243,0.36604398689811424,0.6370840419985775,0
244,4.579625121749575,1.1692710323750202,1
245,2.564133366577166,0.6998972181056526,0
246,1.5298609365770957,0.37850696076755885,0
247,4.89214379780835,1.6989187363398945,1
248,3.759857607616574,1.5285933376353629,1
249,4.434325983354978,0.25256271711073786,0
250,3.597514829020491,1.9653507911926442,1
251,2.494952178894303,0.2092508731933156,0
252,4.555743711204178,0.21109464710028747,0
253,3.5408830408723206,1.1801733873319167,0
254,4.079700936260729,1.76263543759348,1
255,0.9447023486651476,1.035867555672816,0
256,4.501939013036697,1.3495184129937405,0
257,5.683920101871154,1.4744153484413451,1
258,0.3673817571071518,1.8700333832741656,1
259,5.049262642711778,0.7457785608472669,0
260,1.5553411991299682,0.9403691089943371,0
261,0.2316326503137771,1.448567108093464,1
262,5.356588248060633,1.0147652785388677,0
263,3.334408023467964,0.1647705219154787,0
264,3.765437901276199,0.4570730314765228,0
265,4.038248873047206,0.6683173761552308,0
266,4.745086031981803,1.9672115720264591,1
267,3.6262343930495593,0.3530992841496452,0
268,3.330491153622008,1.357099851943788,1
269,5.7401727627973855,1.4670578493081947,1
270,5.814081439931352,0.880555405511473,1
271,1.0494502983155862,0.6089225588555853,0
272,2.049217303705753,1.6887199019043573,1
273,2.583357587675279,1.4008730511189669,0
274,3.2062621832159426,1.3222358954197604,1
275,4.168563316052196,1.230958628254238,0
276,0.43199099018998366,1.2813794719918081,0
277,1.5096141877388893,0.5553796960860158,1
278,5.149948532723486,1.9403018396137193,1
279,4.13669743561428,0.9582740135651562,0
280,0.2727741316792798,1.5904243089365995,1
281,2.904049174435995,0.6910280419483983,0
282,4.34711773588421,1.2984964136052428,0
283,5.495119726982624,1.4323447481965237,1
284,2.6698709390563744,1.4663242036461905,0
285,3.346220392898414,1.6849483469586786,1
286,0.5720403275968635,1.0204316402640543,1
287,3.0914963428563187,0.4176333746103533,0
288,0.3650638650902607,1.7026498512654658,1
289,2.338753982886918,1.5419969672602205,1
290,4.284231017978606,1.5445765623732877,1
291,4.377864348729791,0.20531118746800647,0
292,5.707137781582842,1.5419497015000665,1
293,4.68416258092963,1.938191734755711,1
294,2.794975425866256,0.7160590248177061,0
295,1.6274719093084118,0.9177342817162577,0
296,0.7071515135061988,1.0685680540696587,1
297,0.5861602577617571,1.6092327293128035,1
298,2.095503076486073,0.6031323040724386,0
299,3.039989812909333,0.28168495695472884,0
300,0.7434899427625932,1.3101058492856763,0
301,4.981605355793593,0.4042936728857369,0
302,4.481720126782011,1.148749083797862,1
303,0.9195101891146413,0.8769891708871194,0
304,0.822812796720805,0.37649618558068254,0
305,0.042385482322079504,0.23643382857666806,0
306,1.261906287049727,0.7580400876488615,1
307,4.371367010643285,1.468776785376169,0
308,3.094758732965308,0.523138677141012,0
309,0.6667354491756554,1.7916746932013214,1
310,5.6092451764944755,1.6239792228021064,1
311,4.738118499342539,1.336366240752428,0
312,4.441076706480409,1.9940194223144632,1
313,4.946858298559871,0.6747283412228815,0
314,4.175392893771758,0.7978701875145844,0
315,4.044210950675379,0.008659333753773035,0
316,3.92662009248593,0.34620271324695495,0
317,2.8931054160197682,0.859251916653416,0
318,5.702694886006121,0.07669563632873899,0
319,4.838132815609591,1.156081251928575,0
320,1.2758619335580428,0.2154105130065953,0
321,0.03997280530559588,0.7819728059735509,0
322,4.166101057772652,0.00794580191830363,0
323,5.646464704778525,0.6523076606253297,1
324,4.389005350769951,0.707250564035852,0
325,2.5044472132533953,0.5299890482568024,0
326,4.815482203635073,0.39347865123163706,0
327,4.411149889419132,0.8867026879636799,1
328,4.553427881090102,1.3576949132389593,0
329,2.1330863295950344,0.8044467631713406,0
330,0.6735084721539182,1.5980117254486013,1
331,1.945236258485501,1.2812003013590059,1
332,1.7079587829868526,0.19849527271383693,0
333,0.4823836243542494,0.8846499178456997,1
334,2.9230600623002285,1.5170903296966904,1
335,2.6326265247804495,1.7925659009808035,1
336,4.510466628158644,1.8503449519334763,1
337,5.307605708307499,1.1859529991962976,1
338,4.40841350180097,1.262107395752639,0
339,0.7485625712372996,0.8593793964429597,0
340,2.0264479966304934,0.2666853585659137,0
341,0.3121499568408097,0.2666604151052032,0
342,5.653727227757496,1.873459547435592,1
343,5.719658170514149,1.929459835329149,1
344,5.396576527283674,0.9537760299316518,0
345,4.880366686101549,1.21433467209642,0
346,4.398805008356507,1.699621916287919,1
347,5.570606044262058,0.5017176596131769,0
348,5.388216109975139,1.505491981400613,1
349,0.35420079191067133,1.2430502309351623,0
350,0.1496560268860614,0.04503788585384649,0
351,3.268400382071233,0.6419251040668821,1
352,2.0353794779205643,0.4280471773324741,0
353,3.9133761649128616,0.40473216331680906,0
354,5.763653323781032,1.1985802351491803,1
355,3.5964166245050766,0.3302078183264454,0
356,5.400459873218285,1.5174409948574286,1
357,1.082311490659925,1.9151313941297379,1
358,2.280309799692353,0.8230765440234953,0
359,3.8979030898594567,1.943004761667165,1
360,1.4992050977873244,1.6479286939902555,1
361,2.502981506874601,0.5158230245049704,0
362,1.3541040421384607,0.4862128587333623,0
363,0.6116098743215717,0.6742843091295159,0
364,2.356928742463149,0.4600381354267371,0
365,4.586339592373567,1.610511957291895,1
366,0.4054718173487326,1.5649549131483893,1
367,5.04282935170615,0.25815873196776407,0
368,0.7772479478956609,1.8310478741903544,1
369,2.1053809462948427,1.4743250626956932,1
370,0.8123481709590528,0.4722931399375845,0
371,5.242341140810135,0.5843019804702638,1
372,3.323729495324751,1.27864102836172,1
373,4.32851233339698,1.9961934216864226,1
374,0.3650901824378605,1.8385154048425563,1
375,1.5943623545034555,0.1659986790848944,0
376,1.75027033314144,0.33721405194816634,0
377,5.439019608613567,0.012291403430857883,0
378,0.9088936504585519,1.063373524936571,0
379,1.472789338010615,0.9647578359415645,0
380,1.0006456037514395,0.6858733938082267,0
381,1.9294538502766305,1.5590256946170944,1
382,0.1894146481353125,0.4846341156316789,0
383,0.19234429658458652,0.3610828644564692,0
384,0.37059687919761664,0.4894324893806885,0
385,1.8705869983272507,0.16342860206120502,0
386,0.06067219627622,1.097835342957184,0
387,4.531306652598689,0.7720807678043418,1
388,3.9298183496328,0.7156591507405199,0
389,1.1235203596545025,1.2724853962452751,1
390,1.4910282073430816,0.021120392746847294,0
391,0.27523407771266206,1.4123453546414007,0
392,1.977728022376943,0.8696106163280719,1
393,1.5074403516243777,1.5306073691924105,1
394,5.0911666062805665,1.0190539450504488,1
395,2.987898766607736,0.6792415469711937,0
396,3.2985417136881487,0.7807885586723959,1
397,5.39973176146094,0.6148372947323133,1
398,5.4033144344769575,0.6555728929668585,1
399,5.370054109110072,1.6520203862984773,1
400,1.0501979307143614,0.6258069936257908,0
401,0.1632748061795235,1.7090577111424974,1
402,5.1848035754958435,0.4404048163454788,0
403,4.367330911389603,1.3904574315515332,0
404,1.4380853475446265,1.3657276942541352,1
405,0.6289497195972253,1.622077926607354,1
406,3.4212311883515865,1.3472488220876055,1
407,5.40925792611497,1.742991862737806,1
408,5.456537270152051,0.22690544528017687,0
409,5.337079909093309,0.27779846854394585,0
410,2.6922197979795897,0.1479034980740026,0
411,3.3593220520937375,1.8794172230846433,1
412,2.867307226590083,0.27383935361422207,0
413,1.3372491599642833,0.22971371412273478,0
414,1.74293389124695,1.3612120971511663,1
415,5.815182220325537,0.10292383837504615,0
416,2.371628905456074,0.12902485301068278,0
417,2.9100860947224927,0.8510193700916664,0
418,2.827178752225896,1.3775848911462838,0
419,0.067256656399721,0.2974489484561087,0
420,0.7978525988978526,1.564983164014099,1
421,1.9943166523771094,1.6622132278386297,1
422,0.3281362108239705,0.2265185326788588,0
423,3.916257237658147,1.0916413744167435,1
424,1.0960533551803524,0.9951408998439206,1
425,3.5006352461019716,0.46131051338978457,0
426,3.803064147052163,0.6302396752406014,1
427,3.224529444986623,1.4010488525540663,1
428,4.020020947270048,1.214760652672567,1
429,4.475398721765821,1.6113342924529046,1
430,5.903041863273997,1.936450678109581,1
431,5.853200630394117,1.569566505944289,1
432,5.157835602124696,0.6349364157915971,0
433,0.49554810698927754,1.5921868906849153,1
434,4.962954112777259,0.464899953048288,0
435,1.0920424377965832,1.852771721865026,1
436,0.7923796070285352,1.6866211792131485,1
437,2.5592309283016696,0.23288993514083,0
438,5.186125885178447,0.45504921116134756,0
439,4.307018000676257,0.6053744522234772,0
440,2.8655786129739624,0.6352516399033059,0
441,1.0329584102989744,0.057413021856221214,0
442,2.2797982946496367,1.7584391606251981,1
443,5.130912367313481,0.12126502550347396,0
444,1.5686428767255272,0.8419593156058676,0
445,2.647430806358008,0.9819977333342729,1
446,1.1436876745807054,0.7233360051764606,1
447,0.2254121196211698,1.6284358189512338,1
448,0.8257613685627025,0.028304179045368194,0
449,2.24817593159742,1.2662787146598071,0
450,3.156029473255046,1.2720778508274508,1
451,0.5287282335977961,1.8986884595130102,1
452,0.34349510145200557,0.41014102077517745,0
453,1.7444762052419105,1.6569790781572908,1
454,2.3984534761756033,1.0643476532572178,1
455,0.8587384488039094,0.8874795154756816,0
456,3.347744714653227,0.08144786160508688,0
457,0.3144108347098227,0.13033140593521986,0
458,2.9220429867487505,1.3062258366137964,1
459,5.196930566854757,0.38524915210633126,0
460,5.478386041973156,1.9012668956337297,1
461,1.6003465772775345,1.7212071379960578,1
462,3.671192790274404,1.4861495205004553,1
463,0.2648573813514805,1.886776524947106,1
464,0.12665316150731631,0.7135898597487973,0
465,4.043212822473656,0.6676155688640173,0
466,4.256434731195238,1.695623238986711,1
467,4.00403937740981,0.3917375389232465,0
468,2.167897316179606,1.8063885775766209,1
469,3.2257861991749426,0.6689835598547766,1
470,4.925080016781972,1.127846903240993,0
471,4.934557933929325,1.2034047558184424,0
472,4.164652620988401,0.9346977092369375,0
473,4.739402947704425,1.3296880637550665,0
474,2.66169506230358,1.0655113024911431,1
475,2.185403636314787,1.9123036175001902,1
476,4.63784267394069,0.12998318835918155,0
477,3.4427265069018764,1.373433318287206,1
478,5.794715853870075,1.1545173736061733,1
479,1.7205255915820812,1.5667801642613493,1
480,2.6191245242702705,1.5505919633302003,1
481,4.211378340361228,1.5124383290234462,1
482,1.1241471662252176,1.2763465675665742,1
483,2.761080962780155,1.9651004633954585,1
484,5.225272361495462,1.4604467291806036,1
485,1.5455924134410093,1.251889330673779,1
486,3.373193662371728,0.5265575255031449,1
487,5.334546887386713,0.6771706089132976,1
488,4.140750888159724,1.4615592850611585,1
489,3.2449594063381104,0.6237066353516894,1
490,2.993516735449508,0.3201411138087287,0
491,2.618260410368824,1.2252922864646452,0
492,0.5338071312116843,0.5480786908172803,0
493,1.610147830569026,0.3088609543629548,0
494,2.1915957841392713,0.36301253235448505,0
495,5.907435909440922,0.42921113810460354,0
496,5.905160967589454,0.8496467884639014,1
497,5.009581013025593,0.8556232967061861,0
498,0.013471310124858915,0.5042977900919572,0
499,4.1711127989473145,0.2897185302066809,0
500,1.1097410163332841,0.3511406918992197,0
501,4.8415268823172735,1.3986484476262304,1
502,1.5236518935069563,1.0051996070295655,0
503,1.008257175097237,1.7523346322197075,1
504,1.755317602534031,0.3268076742840722,0
505,2.2347675455947353,1.402864232063258,0
506,5.496704909542251,0.837191228492711,0
507,4.932462852033098,1.3116114200125362,1
508,0.5645884252419591,1.9429991888572558,1
509,1.843622402443467,1.6892992746179072,1
510,1.5515647034854605,0.02841035474781317,0
511,1.6485441475231062,1.1524088897693245,0
512,2.2265477561165854,0.5252381866928322,0
513,3.752064267615286,1.4053818241736524,1
514,1.6772488825240077,1.560712821323093,1
515,2.1278858086108823,1.4549096278938698,1
516,0.9569483813847284,0.07409362230436667,0
517,5.514357781773124,0.17400193567227173,0
518,0.3164804125416951,0.1907710073191209,0
519,3.731195706362101,0.18349446720019236,0
520,5.434576055914761,0.6414734369027943,1
521,4.518448582804725,0.9531653641270572,1
522,0.19107324239809742,1.8072630582740723,1
523,3.880393441060009,0.24771548924805886,0
524,0.8024094298456845,0.7505925382591065,0
525,3.285488457663557,0.5467350318427546,0
526,3.8259003133699085,1.3305111222570984,1
527,5.267309402148079,0.16698496100988836,0
528,4.105020841207133,1.543294405194188,1
529,5.929741162279369,1.5514094668149097,1
530,1.3742455740522865,0.1817853334113273,0
531,2.5626649519672715,0.5760763926918713,0
532,2.265121400379539,0.7832518442424905,0
533,2.6711247889294794,1.3816936055686853,0
534,3.066351135088858,1.2813166680655113,1
535,3.804326262023835,0.4207292517458008,0
536,0.9307789386427925,0.22510760255519546,0
537,0.6244933989171502,1.0858074994342983,1
538,0.6162720316040875,1.1640527068515116,1
539,2.4995189184480773,0.670988903411474,0
540,2.667102292401088,1.0490422330622213,1
541,2.0053178507073866,0.41585061256558853,0
542,1.5299743178512843,0.65691869919257,1
543,0.5740800527747785,1.6268695440817678,1
544,2.4909203383824376,1.0452418502002352,1
545,4.576839223565392,0.3445596135508018,0
546,2.180197863335998,0.08536615154387639,0
547,4.1598508983288935,1.1298903387085402,0
548,3.477495989558605,0.7103609334781453,1
549,5.5153472569794015,0.7464000429896847,1
550,3.4169164936851337,0.4582817240175947,0
551,1.7942830112387032,0.8236256299046585,1
552,2.9749121684408326,0.7107542188201346,0
553,3.576507989853761,0.7730181688805111,0
554,4.480231604847136,0.059848322603025306,0
555,3.5767146255120945,0.20272104731461527,0
556,3.547668571344333,1.291860849163853,1
557,5.318517919517738,0.9756146657876221,0
558,2.4185675408549137,0.7551874011989208,0
559,1.8708660886482664,0.6889160014323348,1
560,0.7509660316996587,0.5934084354557987,0
561,0.5432711901228149,1.4793427663587984,0
562,2.5010360809237175,1.744658811692172,1
563,3.536161023790961,1.6011818568935716,1
564,4.764283257819244,1.0603312863902905,0
565,1.375596027068961,1.2014969135263953,0
566,5.163406978432199,0.21733939187611373,0
567,4.318031163182173,1.2749185834326364,0
568,3.508200664414984,0.36691269691489636,0
569,2.2461572280731,0.20205390551497615,0
570,3.0788944368157436,1.4590215925629497,1
571,0.006836262495786061,1.2081507662046596,1
572,2.1190148246044944,1.060896143634133,0
573,2.0996812187064657,0.1959309810489669,0
574,5.351666218399936,0.8597116895469104,0
575,1.9010642110703166,0.8849023197705443,1
576,1.7647747229919442,1.5379496194222562,1
577,3.33113971623652,1.8284496633189007,1
578,0.4253019914449061,1.8672589259331942,1
579,2.7881408983692926,1.8252121933155703,1
580,2.8568372614768442,0.2908300986056209,0
581,5.854317672716023,1.6296617293777633,1
582,5.277671815935702,1.4348743358262368,1
583,0.48444951312443507,0.6882309501186241,0
584,2.1532321994728587,1.5034127020787678,1
585,5.430582847818497,0.641002564720262,1
586,2.2760501352085623,0.829303496891947,0
587,0.8166044614396251,1.4272872022224723,1
588,2.7003467579773597,0.09618476856772218,0
589,5.300742340698111,1.8656507309381538,1
590,2.322141623733318,0.10958262404108687,0
591,4.759337550462823,0.47289888701389526,0
592,1.4504205218062431,0.5350959882255579,1
593,4.776456148133359,0.07042512238479892,0
594,5.6537907165317485,0.876696581701996,0
595,3.304750830878186,0.22698858470334904,0
596,3.366589424554477,0.6997758875018822,1
597,5.750012459796843,0.5282083449507331,0
598,4.067205969021784,1.5149633521751251,1
599,1.6180191975573068,1.3799409548100443,1
600,2.5686847410804914,0.5499137274661987,0
601,4.389959851030369,1.3900508527003261,0
602,0.7567272699389769,0.5803982179435916,0
603,5.086063411723109,0.4274365873759738,0
604,5.516741190245256,1.5142653962029362,1
605,2.224951869550302,0.2633991586579645,0
606,2.9347194312090856,0.8607077124412987,0
607,1.8106751136176709,0.2827195571350203,0
608,5.459262392915523,0.5099448322811762,1
609,4.202332679857312,1.094086508543333,0
610,0.8032904848337199,1.3571625598057426,0
611,5.977468761711274,1.060495675589357,1
612,1.7557611983591555,0.91620144852143,1
613,5.553122561100829,0.8709346649986003,0
614,2.0825517708638888,1.9205487354767334,1
615,3.5572610216806826,1.9658040518708697,1
616,2.196725032108268,0.1267834941328314,0
617,1.8684853942041852,1.4901746274447445,1
618,5.228114346692158,1.7168747083404114,1
619,5.912232440706403,1.276183341653791,1
620,0.9108549679875966,0.7851828886242163,0
621,4.2760350828019025,1.3094810079843473,0
622,2.439033447714545,0.714538165204635,0
623,3.0097106757543775,0.9450790383277496,1
624,3.508548419868352,1.7067654697597021,1
625,3.280032716670029,1.0129925422457244,0
626,1.9558546632419613,1.0857467805583605,1
627,1.8127279509931582,0.4825241169346539,0
628,3.1124985655902,1.4658955984106479,1
629,1.5849812578711104,1.4179014591493757,1
630,3.471966558594506,1.0859834295714692,0
631,4.390276743778372,0.8949679920568754,1
632,2.6611232164048575,1.1274489702811108,1
633,2.464857958190843,1.158065642583341,1
634,2.4860396364172783,0.3137507349282085,0
635,0.9277790406526867,0.14536665611391797,0
636,4.2519864769587405,0.20062586243792557,0
637,0.8066254814996927,0.001252059355771662,0
638,5.713901275467833,1.0877643386776676,0
639,0.1830301696229184,0.5550082155141394,0
640,5.336931166414004,1.3641701909051822,1
641,3.1152440609511722,0.6596452664849424,0
642,4.274085725803035,1.8092971051821718,1
643,1.038702810659354,0.18585611454520912,0
644,5.782795929304099,1.1561118267829071,1
645,5.091730570978421,1.0616373174401703,1
646,2.9392807167201793,0.7465982741217758,0
647,0.04363266991514836,0.8403549886712225,0
648,1.1386887293640446,1.8436578003117228,1
649,3.3419091817601787,0.36604164125783734,0
650,5.341446720725018,0.21742866721747078,0
651,5.125890223197471,0.1797774695023644,0
652,2.8499938386144428,1.2917907277762275,0
653,4.866671059626134,0.5216265709180383,0
